ItemNo	Clause	Distractor	Grammaticality	Condition	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	sentence	model	modelname	surp	exp
48	appos	singular	ungram	e.appos.singular.ungram	Megan	recruited	the	programmer,	who	the	manager	oversee	at	the	software	firm.						Megan recruited the programmer, who the manager oversee	GPT-Neo-125m	EleutherAI/gpt-neo-125m	19.224138259887695	exp3
1	restr	plural	gram	e.restr.plural.gram	Mike	chased	the	runners	who	the	driver	sees	during	the	commute	every	morning.					Mike chased the runners who the driver sees	DialoGPT-large	microsoft/DialoGPT-large	14.957395553588867	exp3
1	restr	singular	gram	e.restr.singular.gram	Mike	chased	the	runner	who	the	driver	sees	during	the	commute	every	morning.					Mike chased the runner who the driver sees	DialoGPT-large	microsoft/DialoGPT-large	14.634943008422852	exp3
1	restr	plural	ungram	e.restr.plural.ungram	Mike	chased	the	runners	who	the	driver	see	during	the	commute	every	morning.					Mike chased the runners who the driver see	DialoGPT-large	microsoft/DialoGPT-large	15.978515625	exp3
1	restr	singular	ungram	e.restr.singular.ungram	Mike	chased	the	runner	who	the	driver	see	during	the	commute	every	morning.					Mike chased the runner who the driver see	DialoGPT-large	microsoft/DialoGPT-large	15.8829927444458	exp3
1	appos	plural	gram	e.appos.plural.gram	Mike	chased	the	runners,	who	the	driver	sees	during	the	commute	every	morning.					Mike chased the runners, who the driver sees	DialoGPT-large	microsoft/DialoGPT-large	15.165641784667969	exp3
1	appos	singular	gram	e.appos.singular.gram	Mike	chased	the	runner,	who	the	driver	sees	during	the	commute	every	morning.					Mike chased the runner, who the driver sees	DialoGPT-large	microsoft/DialoGPT-large	15.08631420135498	exp3
1	appos	plural	ungram	e.appos.plural.ungram	Mike	chased	the	runners,	who	the	driver	see	during	the	commute	every	morning.					Mike chased the runners, who the driver see	DialoGPT-large	microsoft/DialoGPT-large	16.26481819152832	exp3
1	appos	singular	ungram	e.appos.singular.ungram	Mike	chased	the	runner,	who	the	driver	see	during	the	commute	every	morning.					Mike chased the runner, who the driver see	DialoGPT-large	microsoft/DialoGPT-large	16.104490280151367	exp3
2	restr	plural	gram	e.restr.plural.gram	Matt	hated	the	industrialists	who	the	activist	criticizes	harshly	all	the	time.						Matt hated the industrialists who the activist criticizes	DialoGPT-large	microsoft/DialoGPT-large	14.144738912582396	exp3
2	restr	singular	gram	e.restr.singular.gram	Matt	hated	the	industrialist	who	the	activist	criticizes	harshly	all	the	time.						Matt hated the industrialist who the activist criticizes	DialoGPT-large	microsoft/DialoGPT-large	13.462559461593628	exp3
2	restr	plural	ungram	e.restr.plural.ungram	Matt	hated	the	industrialists	who	the	activist	criticize	harshly	all	the	time.						Matt hated the industrialists who the activist criticize	DialoGPT-large	microsoft/DialoGPT-large	15.960206985473633	exp3
2	restr	singular	ungram	e.restr.singular.ungram	Matt	hated	the	industrialist	who	the	activist	criticize	harshly	all	the	time.						Matt hated the industrialist who the activist criticize	DialoGPT-large	microsoft/DialoGPT-large	16.34780502319336	exp3
2	appos	plural	gram	e.appos.plural.gram	Matt	hated	the	industrialists,	who	the	activist	criticizes	harshly	all	the	time.						Matt hated the industrialists, who the activist criticizes	DialoGPT-large	microsoft/DialoGPT-large	14.360005259513857	exp3
2	appos	singular	gram	e.appos.singular.gram	Matt	hated	the	industrialist,	who	the	activist	criticizes	harshly	all	the	time.						Matt hated the industrialist, who the activist criticizes	DialoGPT-large	microsoft/DialoGPT-large	13.604718208312988	exp3
2	appos	plural	ungram	e.appos.plural.ungram	Matt	hated	the	industrialists,	who	the	activist	criticize	harshly	all	the	time.						Matt hated the industrialists, who the activist criticize	DialoGPT-large	microsoft/DialoGPT-large	15.745295524597168	exp3
2	appos	singular	ungram	e.appos.singular.ungram	Matt	hated	the	industrialist,	who	the	activist	criticize	harshly	all	the	time.						Matt hated the industrialist, who the activist criticize	DialoGPT-large	microsoft/DialoGPT-large	15.891074180603027	exp3
3	restr	plural	gram	e.restr.plural.gram	Josh	consulted	the	players	who	the	coach	likes	the	best	on	his	team.					Josh consulted the players who the coach likes	DialoGPT-large	microsoft/DialoGPT-large	7.831499099731445	exp3
3	restr	singular	gram	e.restr.singular.gram	Josh	consulted	the	player	who	the	coach	likes	the	best	on	his	team.					Josh consulted the player who the coach likes	DialoGPT-large	microsoft/DialoGPT-large	7.083456516265869	exp3
3	restr	plural	ungram	e.restr.plural.ungram	Josh	consulted	the	players	who	the	coach	like	the	best	on	his	team.					Josh consulted the players who the coach like	DialoGPT-large	microsoft/DialoGPT-large	10.031792640686035	exp3
3	restr	singular	ungram	e.restr.singular.ungram	Josh	consulted	the	player	who	the	coach	like	the	best	on	his	team.					Josh consulted the player who the coach like	DialoGPT-large	microsoft/DialoGPT-large	9.882381439208984	exp3
3	appos	plural	gram	e.appos.plural.gram	Josh	consulted	the	players,	who	the	coach	likes	the	best	on	his	team.					Josh consulted the players, who the coach likes	DialoGPT-large	microsoft/DialoGPT-large	7.921482563018799	exp3
3	appos	singular	gram	e.appos.singular.gram	Josh	consulted	the	player,	who	the	coach	likes	the	best	on	his	team.					Josh consulted the player, who the coach likes	DialoGPT-large	microsoft/DialoGPT-large	7.9724578857421875	exp3
3	appos	plural	ungram	e.appos.plural.ungram	Josh	consulted	the	players,	who	the	coach	like	the	best	on	his	team.					Josh consulted the players, who the coach like	DialoGPT-large	microsoft/DialoGPT-large	10.351633071899414	exp3
3	appos	singular	ungram	e.appos.singular.ungram	Josh	consulted	the	player,	who	the	coach	like	the	best	on	his	team.					Josh consulted the player, who the coach like	DialoGPT-large	microsoft/DialoGPT-large	10.239789009094238	exp3
4	restr	plural	gram	e.restr.plural.gram	Dan	supported	the	volunteers	who	the	director	relies	on	completely	without	a	second	thought.				Dan supported the volunteers who the director relies	DialoGPT-large	microsoft/DialoGPT-large	17.218807220458984	exp3
4	restr	singular	gram	e.restr.singular.gram	Dan	supported	the	volunteer	who	the	director	relies	on	completely	without	a	second	thought.				Dan supported the volunteer who the director relies	DialoGPT-large	microsoft/DialoGPT-large	17.269638061523438	exp3
4	restr	plural	ungram	e.restr.plural.ungram	Dan	supported	the	volunteers	who	the	director	rely	on	completely	without	a	second	thought.				Dan supported the volunteers who the director rely	DialoGPT-large	microsoft/DialoGPT-large	19.63724136352539	exp3
4	restr	singular	ungram	e.restr.singular.ungram	Dan	supported	the	volunteer	who	the	director	rely	on	completely	without	a	second	thought.				Dan supported the volunteer who the director rely	DialoGPT-large	microsoft/DialoGPT-large	19.626510620117188	exp3
4	appos	plural	gram	e.appos.plural.gram	Dan	supported	the	volunteers,	who	the	director	relies	on	completely	without	a	second	thought.				Dan supported the volunteers, who the director relies	DialoGPT-large	microsoft/DialoGPT-large	16.500864028930664	exp3
4	appos	singular	gram	e.appos.singular.gram	Dan	supported	the	volunteer,	who	the	director	relies	on	completely	without	a	second	thought.				Dan supported the volunteer, who the director relies	DialoGPT-large	microsoft/DialoGPT-large	16.888051986694336	exp3
4	appos	plural	ungram	e.appos.plural.ungram	Dan	supported	the	volunteers,	who	the	director	rely	on	completely	without	a	second	thought.				Dan supported the volunteers, who the director rely	DialoGPT-large	microsoft/DialoGPT-large	18.89886474609375	exp3
4	appos	singular	ungram	e.appos.singular.ungram	Dan	supported	the	volunteer,	who	the	director	rely	on	completely	without	a	second	thought.				Dan supported the volunteer, who the director rely	DialoGPT-large	microsoft/DialoGPT-large	19.07129669189453	exp3
5	restr	plural	gram	e.restr.plural.gram	David	interviewed	the	authors	who	the	librarian	recommends	for	summer	reading	assignments.						David interviewed the authors who the librarian recommends	DialoGPT-large	microsoft/DialoGPT-large	13.638029098510742	exp3
5	restr	singular	gram	e.restr.singular.gram	David	interviewed	the	author	who	the	librarian	recommends	for	summer	reading	assignments.						David interviewed the author who the librarian recommends	DialoGPT-large	microsoft/DialoGPT-large	13.387608528137209	exp3
5	restr	plural	ungram	e.restr.plural.ungram	David	interviewed	the	authors	who	the	librarian	recommend	for	summer	reading	assignments.						David interviewed the authors who the librarian recommend	DialoGPT-large	microsoft/DialoGPT-large	17.683460235595703	exp3
5	restr	singular	ungram	e.restr.singular.ungram	David	interviewed	the	author	who	the	librarian	recommend	for	summer	reading	assignments.						David interviewed the author who the librarian recommend	DialoGPT-large	microsoft/DialoGPT-large	17.307838439941406	exp3
5	appos	plural	gram	e.appos.plural.gram	David	interviewed	the	authors,	who	the	librarian	recommends	for	summer	reading	assignments.						David interviewed the authors, who the librarian recommends	DialoGPT-large	microsoft/DialoGPT-large	13.287139892578123	exp3
5	appos	singular	gram	e.appos.singular.gram	David	interviewed	the	author,	who	the	librarian	recommends	for	summer	reading	assignments.						David interviewed the author, who the librarian recommends	DialoGPT-large	microsoft/DialoGPT-large	13.596662521362305	exp3
5	appos	plural	ungram	e.appos.plural.ungram	David	interviewed	the	authors,	who	the	librarian	recommend	for	summer	reading	assignments.						David interviewed the authors, who the librarian recommend	DialoGPT-large	microsoft/DialoGPT-large	17.448577880859375	exp3
5	appos	singular	ungram	e.appos.singular.ungram	David	interviewed	the	author,	who	the	librarian	recommend	for	summer	reading	assignments.						David interviewed the author, who the librarian recommend	DialoGPT-large	microsoft/DialoGPT-large	17.65040397644043	exp3
6	restr	plural	gram	e.restr.plural.gram	Andrew	interrogated	the	pilots	who	the	smuggler	employs	in	Brazil	for	his	business.					Andrew interrogated the pilots who the smuggler employs	DialoGPT-large	microsoft/DialoGPT-large	17.659954071044922	exp3
6	restr	singular	gram	e.restr.singular.gram	Andrew	interrogated	the	pilot	who	the	smuggler	employs	in	Brazil	for	his	business.					Andrew interrogated the pilot who the smuggler employs	DialoGPT-large	microsoft/DialoGPT-large	18.070114135742188	exp3
6	restr	plural	ungram	e.restr.plural.ungram	Andrew	interrogated	the	pilots	who	the	smuggler	employ	in	Brazil	for	his	business.					Andrew interrogated the pilots who the smuggler employ	DialoGPT-large	microsoft/DialoGPT-large	19.342071533203125	exp3
6	restr	singular	ungram	e.restr.singular.ungram	Andrew	interrogated	the	pilot	who	the	smuggler	employ	in	Brazil	for	his	business.					Andrew interrogated the pilot who the smuggler employ	DialoGPT-large	microsoft/DialoGPT-large	20.230504989624023	exp3
6	appos	plural	gram	e.appos.plural.gram	Andrew	interrogated	the	pilots,	who	the	smuggler	employs	in	Brazil	for	his	business.					Andrew interrogated the pilots, who the smuggler employs	DialoGPT-large	microsoft/DialoGPT-large	17.413618087768555	exp3
6	appos	singular	gram	e.appos.singular.gram	Andrew	interrogated	the	pilot,	who	the	smuggler	employs	in	Brazil	for	his	business.					Andrew interrogated the pilot, who the smuggler employs	DialoGPT-large	microsoft/DialoGPT-large	17.601886749267578	exp3
6	appos	plural	ungram	e.appos.plural.ungram	Andrew	interrogated	the	pilots,	who	the	smuggler	employ	in	Brazil	for	his	business.					Andrew interrogated the pilots, who the smuggler employ	DialoGPT-large	microsoft/DialoGPT-large	19.272043228149418	exp3
6	appos	singular	ungram	e.appos.singular.ungram	Andrew	interrogated	the	pilot,	who	the	smuggler	employ	in	Brazil	for	his	business.					Andrew interrogated the pilot, who the smuggler employ	DialoGPT-large	microsoft/DialoGPT-large	19.887874603271484	exp3
7	restr	plural	gram	e.restr.plural.gram	James	accompanied	the	colleagues	who	the	researcher	spends	the	most	time	with.						James accompanied the colleagues who the researcher spends	DialoGPT-large	microsoft/DialoGPT-large	13.796409606933594	exp3
7	restr	singular	gram	e.restr.singular.gram	James	accompanied	the	colleague	who	the	researcher	spends	the	most	time	with.						James accompanied the colleague who the researcher spends	DialoGPT-large	microsoft/DialoGPT-large	13.888168334960938	exp3
7	restr	plural	ungram	e.restr.plural.ungram	James	accompanied	the	colleagues	who	the	researcher	spend	the	most	time	with.						James accompanied the colleagues who the researcher spend	DialoGPT-large	microsoft/DialoGPT-large	17.796607971191406	exp3
7	restr	singular	ungram	e.restr.singular.ungram	James	accompanied	the	colleague	who	the	researcher	spend	the	most	time	with.						James accompanied the colleague who the researcher spend	DialoGPT-large	microsoft/DialoGPT-large	17.976051330566406	exp3
7	appos	plural	gram	e.appos.plural.gram	James	accompanied	the	colleagues,	who	the	researcher	spends	the	most	time	with.						James accompanied the colleagues, who the researcher spends	DialoGPT-large	microsoft/DialoGPT-large	13.617486000061035	exp3
7	appos	singular	gram	e.appos.singular.gram	James	accompanied	the	colleague,	who	the	researcher	spends	the	most	time	with.						James accompanied the colleague, who the researcher spends	DialoGPT-large	microsoft/DialoGPT-large	13.786389350891112	exp3
7	appos	plural	ungram	e.appos.plural.ungram	James	accompanied	the	colleagues,	who	the	researcher	spend	the	most	time	with.						James accompanied the colleagues, who the researcher spend	DialoGPT-large	microsoft/DialoGPT-large	17.87210464477539	exp3
7	appos	singular	ungram	e.appos.singular.ungram	James	accompanied	the	colleague,	who	the	researcher	spend	the	most	time	with.						James accompanied the colleague, who the researcher spend	DialoGPT-large	microsoft/DialoGPT-large	18.220258712768555	exp3
8	restr	plural	gram	e.restr.plural.gram	Justin	examined	the	patients	who	the	doctor	checks	on	daily	in	the	morning.					Justin examined the patients who the doctor checks	DialoGPT-large	microsoft/DialoGPT-large	11.32555866241455	exp3
8	restr	singular	gram	e.restr.singular.gram	Justin	examined	the	patient	who	the	doctor	checks	on	daily	in	the	morning.					Justin examined the patient who the doctor checks	DialoGPT-large	microsoft/DialoGPT-large	11.17237377166748	exp3
8	restr	plural	ungram	e.restr.plural.ungram	Justin	examined	the	patients	who	the	doctor	check	on	daily	in	the	morning.					Justin examined the patients who the doctor check	DialoGPT-large	microsoft/DialoGPT-large	11.60947036743164	exp3
8	restr	singular	ungram	e.restr.singular.ungram	Justin	examined	the	patient	who	the	doctor	check	on	daily	in	the	morning.					Justin examined the patient who the doctor check	DialoGPT-large	microsoft/DialoGPT-large	11.320791244506836	exp3
8	appos	plural	gram	e.appos.plural.gram	Justin	examined	the	patients,	who	the	doctor	checks	on	daily	in	the	morning.					Justin examined the patients, who the doctor checks	DialoGPT-large	microsoft/DialoGPT-large	11.413093566894531	exp3
8	appos	singular	gram	e.appos.singular.gram	Justin	examined	the	patient,	who	the	doctor	checks	on	daily	in	the	morning.					Justin examined the patient, who the doctor checks	DialoGPT-large	microsoft/DialoGPT-large	11.039052963256836	exp3
8	appos	plural	ungram	e.appos.plural.ungram	Justin	examined	the	patients,	who	the	doctor	check	on	daily	in	the	morning.					Justin examined the patients, who the doctor check	DialoGPT-large	microsoft/DialoGPT-large	12.251007080078123	exp3
8	appos	singular	ungram	e.appos.singular.ungram	Justin	examined	the	patient,	who	the	doctor	check	on	daily	in	the	morning.					Justin examined the patient, who the doctor check	DialoGPT-large	microsoft/DialoGPT-large	12.105337142944336	exp3
9	restr	plural	gram	e.restr.plural.gram	Joe	vetted	the	Marines	who	the	officer	wants	to	promote	to 	staff	sergeant.					Joe vetted the Marines who the officer wants	DialoGPT-large	microsoft/DialoGPT-large	10.430375099182127	exp3
9	restr	singular	gram	e.restr.singular.gram	Joe	vetted	the	Marine	who	the	officer	wants	to	promote	to 	staff	sergeant.					Joe vetted the Marine who the officer wants	DialoGPT-large	microsoft/DialoGPT-large	10.729705810546877	exp3
9	restr	plural	ungram	e.restr.plural.ungram	Joe	vetted	the	Marines	who	the	officer	want	to	promote	to 	staff	sergeant.					Joe vetted the Marines who the officer want	DialoGPT-large	microsoft/DialoGPT-large	14.633360862731934	exp3
9	restr	singular	ungram	e.restr.singular.ungram	Joe	vetted	the	Marine	who	the	officer	want	to	promote	to 	staff	sergeant.					Joe vetted the Marine who the officer want	DialoGPT-large	microsoft/DialoGPT-large	14.99071216583252	exp3
9	appos	plural	gram	e.appos.plural.gram	Joe	vetted	the	Marines,	who	the	officer	wants	to	promote	to 	staff	sergeant.					Joe vetted the Marines, who the officer wants	DialoGPT-large	microsoft/DialoGPT-large	10.465603828430176	exp3
